藥品代碼,中文名稱,劑型,製造廠名稱,效能名稱,基準方名,發證日期,有效期間,收載日,不再收載日,備註
A017855,"""""""順天堂""""小建中湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,袪寒之劑,小建中湯,20110928,20190525,,,
A017900,〝港香蘭〞還少丹濃縮顆粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,補養之劑,還少丹,20000809,20191231,,,
A017901,〝港香蘭〞瀉黃散濃縮顆粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,清熱瀉火之劑,瀉黃散,20130502,20191231,,,
A017944,"""東陽""麻黃附子細辛湯濃縮散",濃縮散劑,東陽製藥股份有限公司,發表之劑,麻黃附子細辛湯,19980408,20190525,,,
A018212,"""東陽""生薑瀉心湯濃縮散",濃縮散劑,東陽製藥股份有限公司,和解之劑,生薑瀉心湯,20130222,20190525,,,
A018214,"""晉安""木防己湯濃縮顆粒",濃縮顆粒劑,晉安製藥股份有限公司,利濕之劑,木防己湯,19971230,20191231,,,
A018215,"""晉安""木防已湯濃縮散",濃縮散劑,晉安製藥股份有限公司,利濕之劑,木防己湯,19970920,20191231,,,
A018259,"""東陽""溫清飲濃縮散",濃縮散劑,東陽製藥股份有限公司,清熱瀉火之劑,溫清飲,20130403,20190525,,,
A018366,"""晉安""越婢湯濃縮散",濃縮散劑,晉安製藥股份有限公司,利濕之劑,越婢湯,20130325,20191231,,,
A018546,"""東陽""木防己湯濃縮散",濃縮散劑,東陽製藥股份有限公司,利濕之劑,木防己湯,19980408,20190525,,,
A018725,"""東陽""黃耆五物湯濃縮散",濃縮散劑,東陽製藥股份有限公司,補養之劑,黃耆五物湯,19980408,20190525,,,
A019074,”天明”麻杏甘石湯濃縮顆粒,濃縮顆粒劑,天明製藥股份有限公司農科分公司,發表之劑,麻杏甘石湯,19990415,20180525,,,
A019316,"""東陽""芍藥甘草湯濃縮散",濃縮散劑,東陽製藥股份有限公司,和解之劑,芍藥甘草湯,20130125,20190525,,,
A019317,"""東陽""黃耆建中湯濃縮散",濃縮散劑,東陽製藥股份有限公司,袪寒之劑,黃耆建中湯,20130305,20190525,,,
A019365,"""東陽""當歸四逆加吳茱萸生薑湯濃縮散",濃縮散劑,東陽製藥股份有限公司,袪寒之劑,當歸四逆加吳茱萸生薑湯,20130403,20190525,,,
A019366,〞明通〞川芎茶調散濃縮錠,濃縮錠劑,明通化學製藥股份有限公司第二廠,發表之劑,川芎茶調散,19971218,20190525,,,
A019732,"""東陽""還少丹濃縮散",濃縮散劑,東陽製藥股份有限公司,補養之劑,還少丹,19980408,20190525,,,
A020027,〞明通〞梔子豉湯濃縮散,濃縮散劑,明通化學製藥股份有限公司第二廠,清熱瀉火之劑,梔子鼓湯,20130711,20190525,,,
A020029,"""""""順天堂""""杞菊地黃丸濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,補養之劑,杞菊地黃丸,19971027,20190525,,,
A020030,"""""""順天堂""""杞菊地黃丸濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,補養之劑,杞菊地黃丸,20101217,20190525,,,
A020031,"""""""順天堂""""厚朴七物湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,表裡之劑,厚朴七物湯,20130813,20190525,,,
A020032,"""""""順天堂""""厚朴七物湯濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,表裡之劑,厚朴七物湯,20130730,20190525,,,
A020233,"""東陽""麻杏甘石湯濃縮散",濃縮散劑,東陽製藥股份有限公司,發表之劑,麻杏甘石湯,20051115,20190525,,,
A020236,"""東陽""桑菊飲濃縮散",濃縮散劑,東陽製藥股份有限公司,表裡之劑,桑菊飲,20130301,20190525,,,
A020238,〞勝昌〞八味地黃丸濃縮顆粒,濃縮顆粒劑,勝昌製藥廠股份有限公司中壢廠,補養之劑,八味地黃丸,19971212,20190525,,,
A020239,〝港香蘭〞清肺湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,怯痰之劑,清肺湯,20010108,20191231,,,
A020240,〞勝昌〞八味地黃丸濃縮散　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,補養之劑,八味地黃丸,19971212,20190525,,,
A020243,“東陽”清涼飲濃縮散,濃縮散劑,東陽製藥股份有限公司,清熱瀉火之,清涼散,19800117,20140525,,,
A020543,〝港香蘭〞當歸補血湯濃縮顆粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,補養之劑,當歸補血湯,20130502,20191231,,,
A020544,〝港香蘭〞雞鳴散濃縮顆粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,利濕之劑,雞鳴散,19990913,20191231,,,
A021183,〝港香蘭〞疏經活血湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,理血之劑,疏經活血湯,20010531,20191231,,,
A021184,〝港香蘭〞清上防風湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,清熱瀉火之劑,清上防風湯,20041222,20191231,,,
A021185,〝港香蘭〞八正散濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,利濕之劑,八正散,20000809,20191231,,,
A021186,〝港香蘭〞辛夷清肺湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,怯痰之劑,辛夷清肺湯,20000809,20191231,,,
A021187,〝港香蘭〞柴胡加龍骨牡蠣湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,安神之劑,柴胡加龍骨牡蠣湯,20050907,20191231,,,
A021188,〝港香蘭〞消風散濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,怯風之劑,消風散,20000808,20191231,,,
A021292,〝港香蘭〞桂枝茯苓丸濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,理血之劑,桂枝茯苓丸,20030526,20191231,,,
A021293,〝港香蘭〞麻黃湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,發表之劑,麻黃湯,20000808,20191231,,,
A021294,"""""""福隆興""""八正散濃縮顆粒　　　　""",濃縮顆粒劑,福隆興製藥有限公司,利濕之劑,八正散,19980209,20140525,,,
A021312,〞勝昌〞調經丸濃縮散　　　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,經產之劑,調經丸,19971212,20190525,,,
A021420,"""""""順天堂""""聖愈湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,補養之劑,聖愈湯,20130624,20190525,,,
A021421,"""東陽""龍膽瀉肝湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,清熱瀉火之劑,龍膽瀉肝湯,19980505,20190525,,,
A021424,〞港香蘭〞桂枝加龍牡湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,安神之劑,桂枝加龍骨,20061104,20190525,,,
A021425,〝港香蘭〞還少丹濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,補養之劑,還少丹,20000809,20191231,,,
A021426,〝港香蘭〞柴胡桂枝湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,表裡之劑,柴胡桂枝湯,20060508,20191231,,,
A021428,"""東陽""防風通聖散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,表裡之劑,防風通聖散,20130329,20190525,,,
A021429,〝港香蘭〞柴胡桂枝乾薑湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,和解之劑,柴胡桂枝乾薑湯,20060626,20191231,,,
A021430,〝港香蘭〞華蓋散濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,怯痰之劑,華蓋散,20000817,20191231,,,
A021432,"""""""順天堂""""羌活勝濕湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,利濕之劑,羌活勝濕湯,20130624,20190525,,,
A021545,〞明通〞甘麥大棗湯濃縮散,濃縮散劑,明通化學製藥股份有限公司第二廠,安神之劑,甘麥大棗湯(甘草小麥大棗湯),20130708,20190525,,,
A021600,"""""""港香蘭""""白虎加人參湯濃縮顆粒""",濃縮顆粒劑,港香蘭藥廠股份有限公司,清暑之劑,白虎加人參,19800614,20141231,,,
A021626,〞明通〞參苓白朮散濃縮散,濃縮散劑,明通化學製藥股份有限公司第二廠,補養之劑,參苓白朮散,19980629,20190525,,,
A021860,〝港香蘭〞四君子湯濃縮錠,濃縮錠劑,港香蘭藥廠股份有限公司,補養之劑,四君子湯,20010524,20191231,,,
A021937,"""東陽""烏藥順氣散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,理氣之劑,烏藥順氣散,19980408,20190525,,,
A021940,“東陽”荊防敗毒散濃縮錠,濃縮錠劑,東陽製藥股份有限公司,發表之劑,荊防敗毒散,19800814,20140525,,,
A022111,〞明通〞五苓散濃縮顆粒,濃縮顆粒劑,明通化學製藥股份有限公司第二廠,利濕之劑,五苓散,20130729,20190525,,,
A022125,"""東陽""六味地黃丸濃縮錠",濃縮錠劑,東陽製藥股份有限公司,補養之劑,六味地黃丸,19980421,20190525,,,
A022201,"""東陽""消風散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,袪風之劑,消風散,19980408,20190525,,,
A022202,"""東陽""麥門冬湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,潤燥之劑,麥門冬湯,20130403,20190525,,,
A022351,"""東陽""清上防風湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,清熱瀉火之劑,清上防風湯,20130419,20190525,,,
A022352,"""東陽""炙甘草湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,潤燥之劑,炙甘草湯,19980731,20190525,,,
A022428,"""東陽""八味地黃丸濃縮錠",濃縮錠劑,東陽製藥股份有限公司,補養之劑,八味地黃丸,19980505,20190525,,,
A022493,"""東陽""十全大補湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,補養之劑,十全大補湯,19980408,20190525,,,
A022494,"""東陽""涼膈散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,清熱瀉火之劑,涼膈散,19981110,20190525,,,
A022520,〞勝昌〞還少丹濃縮膜衣錠,濃縮膜衣錠,勝昌製藥廠股份有限公司中壢廠,補養之劑,還少丹,19971212,20190525,,,
A022521,〞勝昌〞補中益氣湯濃縮膜衣錠,濃縮膜衣錠,勝昌製藥廠股份有限公司中壢廠,補養之劑,補中益氣湯,19971212,20190525,,,
A022738,"""東陽""四物湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,補養之劑,四物湯,19980408,20190525,,,
A022739,"""東陽""八正散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,利濕之劑,八正散,19980408,20190525,,,
A022759,"""東陽""香砂六君子湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,消導之劑,香砂六君子湯,19980505,20190525,,,
A022760,"""東陽""八珍湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,補養之劑,八珍湯,19980408,20190525,,,
A022761,〞勝昌〞加味逍遙散濃縮膜衣錠,濃縮膜衣錠,勝昌製藥廠股份有限公司中壢廠,和解之劑,加味逍遙散,19971212,20190525,,,
A022762,〞勝昌〞六味地黃丸濃縮膜衣錠,濃縮膜衣錠,勝昌製藥廠股份有限公司中壢廠,補養之劑,六味地黃丸,19971212,20190525,,,
A022891,〞勝昌〞參苓白朮散濃縮膜衣錠,濃縮膜衣錠,勝昌製藥廠股份有限公司中壢廠,補養之劑,參苓白朮散,19971212,20190525,,,
A022916,"""東陽""平胃散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,消導之劑,平胃散,19940713,20190525,,,
A022917,"""東陽""參苓白朮散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,補養之劑,參苓白朮散,19980409,20190525,,,
A023010,〞勝昌〞逍遙散濃縮膜衣錠,濃縮膜衣錠,勝昌製藥廠股份有限公司中壢廠,和解之劑,逍遙散,19971212,20190525,,,
A023055,"""東陽""甘露飲濃縮錠",濃縮錠劑,東陽製藥股份有限公司,潤燥之劑,甘露飲,19980421,20190525,,,
A023056,"""東陽""防己黃耆湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,利濕之劑,防己黃耆湯,20130327,20190525,,,
A023090,"""""""福隆興""""小續命湯濃縮顆粒　　　""",濃縮顆粒劑,福隆興製藥有限公司,袪風之劑,小續命湯,19980209,20140525,,,
A023091,"""""""福隆興""""人參養榮湯濃縮顆粒　　""",濃縮顆粒劑,福隆興製藥有限公司,補養之劑,人參養榮湯,19980209,20140525,,,
A023117,"""東陽""五苓散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,利濕之劑,五苓散,20130329,20190525,,,
A023118,"""東陽""理中湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,袪寒之劑,理中湯,20130403,20190525,,,
A023173,"""""""福隆興""""治濁固本丸濃縮顆粒　　""",濃縮顆粒劑,福隆興製藥有限公司,收濇之劑,治濁固本丸,19981119,20140525,,,
A023246,"""""""順天堂""""四物湯濃縮錠""",濃縮錠劑,順天堂藥廠股份有限公司台中廠,補養之劑,四物湯,19970511,20190525,,,
A023247,"""""""順天堂""""當歸芍藥散濃縮錠""",濃縮錠劑,順天堂藥廠股份有限公司台中廠,經產之劑,當歸芍藥散,20130620,20190525,,,
A023248,〞勝昌〞完帶湯濃縮散　　　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,經產之劑,完帶湯,19971212,20190525,,,
A023406,"""東陽""加味逍遙散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,和解之劑,丹梔逍遙散,19980408,20190525,,,
A023407,"""東陽""羌活勝濕湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,利濕之劑,羌活勝濕湯,20130402,20190525,,,
A023552,〞勝昌〞藿香正氣散濃縮膜衣錠　　,濃縮膜衣錠,勝昌製藥廠股份有限公司中壢廠,和解之劑,藿香正氣散,19971212,20190525,,,
A023553,"""""""福隆興""""真人活命飲濃縮顆粒　　""",濃縮顆粒劑,福隆興製藥有限公司,癰瘍之劑,真人活命飲,20020503,20140525,,,
A023633,"""""""順天堂""""辛夷清肺湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,祛痰之劑,辛夷清肺湯,20100826,20190525,,,
A023658,"""東陽""安中散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,消導之劑,安中散,20130325,20190525,,,
A023659,"""東陽""五積散濃縮錠",濃縮錠劑,東陽製藥股份有限公司,表裡之劑,五積散,19980408,20190525,,,
A023799,"""""""順天堂""""辛夷清肺湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,袪痰之劑,辛夷清肺湯,19971020,20190525,,,
A023800,"""""""順天堂""""杏蘇飲(幼科)濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,表裡之劑,兒科杏蘇散,20130624,20190525,,,
A023801,"""晉安""消風散濃縮散",濃縮散劑,晉安製藥股份有限公司,袪風之劑,消風散,19970822,20191231,,,
A023802,"""晉安""大黃牡丹皮湯濃縮散",濃縮散劑,晉安製藥股份有限公司,理血之劑,大黃牡丹皮湯,20130309,20191231,,,
A024178,"""晉安""半夏瀉心湯濃縮散",濃縮散劑,晉安製藥股份有限公司,清熱瀉火之劑,半夏瀉心湯,20130307,20191231,,,
A024179,"""""""順天堂""""杏蘇飲(幼科)濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,表裡之劑,杏蘇飲,20120116,20190525,,,
A024234,"""東陽""半夏厚朴湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,理氣之劑,半夏厚朴湯,20130327,20190525,,,
A024287,"""晉安""代赭旋覆湯濃縮散",濃縮散劑,晉安製藥股份有限公司,理氣之劑,代赭旋覆湯,20130321,20191231,,,
A024288,"""晉安""當歸六黃湯濃縮散",濃縮散劑,晉安製藥股份有限公司,收濇之劑,當歸六黃湯,19981124,20191231,,,
A024289,"""晉安""滋陰降火湯濃縮散",濃縮散劑,晉安製藥股份有限公司,清熱瀉火之劑,滋陰降火湯,19970920,20191231,,,
A024290,"""晉安""八仙湯濃縮散",濃縮散劑,晉安製藥股份有限公司,袪風之劑,八仙湯,20130311,20191231,,,
A024292,"""晉安""生薑瀉心湯濃縮散",濃縮散劑,晉安製藥股份有限公司,和解之劑,生薑瀉心湯,20130308,20191231,,,
A024322,"""晉安""黃耆五物湯濃縮散",濃縮散劑,晉安製藥股份有限公司,補養之劑,黃耆五物湯,19971230,20191231,,,
A024324,"""晉安""完帶湯濃縮散",濃縮散劑,晉安製藥股份有限公司,經產之劑,完帶湯,19970827,20191231,,,
A024325,"""晉安""玉女煎濃縮散",濃縮散劑,晉安製藥股份有限公司,清熱瀉火之劑,玉女煎,19971230,20191231,,,
A024327,"""晉安""黃耆建中湯濃縮散",濃縮散劑,晉安製藥股份有限公司,袪寒之劑,黃耆建中湯,20130325,20191231,,,
A024328,"""晉安""雙解通聖散濃縮散",濃縮散劑,晉安製藥股份有限公司,表裡之劑,雙解散,20130311,20191231,,,
A024340,”復旦”八味地黃丸濃縮錠,濃縮錠劑,復旦製藥廠股份有限公司復興廠,補養之劑,八味地黃丸,19810711,20190525,,,
A024341,”復旦”補中益氣湯濃縮錠,濃縮錠劑,復旦製藥廠股份有限公司,補養之劑,補中益氣湯,19810711,20190525,,,
A024342,〝港香蘭〞大秦艽湯濃縮散,濃縮散劑,港香蘭藥廠股份有限公司,怯風之劑,大秦艽湯,20130502,20191231,,,
A024343,〝港香蘭〞羌活勝濕湯濃縮散,濃縮散劑,港香蘭藥廠股份有限公司,利濕之劑,羌活勝濕湯,20130520,20191231,,,
A024344,"""東陽""小青龍湯濃縮錠",濃縮錠劑,東陽製藥股份有限公司,發表之劑,小青龍湯,19980505,20190525,,,
A024345,"""東陽""玉屏風散濃縮散",濃縮散劑,東陽製藥股份有限公司,收濇之劑,玉屏風散,20130203,20190525,,,
A024399,"""晉安""芍藥湯濃縮散",濃縮散劑,晉安製藥股份有限公司,理血之劑,芍藥湯,20130329,20191231,,,
A024400,"""晉安""大蓁艽湯濃縮散",濃縮散劑,晉安製藥股份有限公司,袪風之劑,大蓁艽湯,20130309,20191231,,,
A024401,"""晉安""葛根黃芩黃連湯濃縮散",濃縮散劑,晉安製藥股份有限公司,表裡之劑,葛根黃芩黃連湯,20130325,20191231,,,
A024404,"""晉安""清氣化痰丸濃縮散",濃縮散劑,晉安製藥股份有限公司,袪痰之劑,清氣化痰湯,20130402,20191231,,,
A024405,"""晉安""茯菟丹濃縮散",濃縮散劑,晉安製藥股份有限公司,收濇之劑,茯菟丹,20130403,20191231,,,
A024406,"""晉安""瀉白散濃縮散",濃縮散劑,晉安製藥股份有限公司,清熱瀉火之劑,瀉白散,20130313,20191231,,,
A024407,"""晉安""薏苡仁湯濃縮散",濃縮散劑,晉安製藥股份有限公司,利濕之劑,薏苡仁湯,20130313,20191231,,,
A024408,"""晉安""六和湯濃縮散",濃縮散劑,晉安製藥股份有限公司,和解之劑,六和湯,20130314,20191231,,,
A024409,"""晉安""四逆散濃縮散",濃縮散劑,晉安製藥股份有限公司,和解之劑,四逆散,20130308,20191231,,,
A024410,"""晉安""定志丸濃縮散",濃縮散劑,晉安製藥股份有限公司,安神之劑,定志丸,20130321,20191231,,,
A024411,"""晉安""羌活勝濕湯濃縮散",濃縮散劑,晉安製藥股份有限公司,利濕之劑,羌活勝濕湯,20130309,20191231,,,
A024412,"""晉安""杏蘇飲（幼）濃縮散",濃縮散劑,晉安製藥股份有限公司,表裡之劑,杏蘇飲（幼）,20130403,20191231,,,
A024413,"""晉安""白虎加人參湯濃縮散",濃縮散劑,晉安製藥股份有限公司,清暑之劑,白虎加人參湯,20130308,20191231,,,
A024414,"""晉安""甘露消毒丹濃縮散",濃縮散劑,晉安製藥股份有限公司,清熱瀉火之劑,甘露消毒丹,20130308,20191231,,,
A024415,"""晉安""桂枝芍藥知母湯濃縮散",濃縮散劑,晉安製藥股份有限公司,袪風之劑,桂枝芍藥知母湯,20130402,20191231,,,
A024416,"""晉安""黃連上清丸濃縮散",濃縮散劑,晉安製藥股份有限公司,清熱瀉火之劑,黃連上清丸,20130325,20191231,,,
